x1,x2,y1,y2,ln,co
       17.50,       17.50,       43.50,       45.50,        2.00,g
        0.00,        2.00,       24.00,       22.00,        2.00,g
        2.00,        4.00,       22.00,       22.00,        2.00,g
        4.00,        6.00,       22.00,       20.00,        2.00,g
        6.00,        8.00,       20.00,       18.00,        2.00,g
        8.00,       10.00,       18.00,       18.00,        2.00,g
       10.00,       12.00,       18.00,       16.00,        2.00,g
       12.00,       14.00,       16.00,       16.00,        2.00,g
       18.00,       22.00,       16.00,       16.00,        2.00,g
       22.00,       22.00,       16.00,       19.00,        2.00,g
       22.00,       26.00,       19.00,       23.00,        2.00,g
       26.00,       28.00,       23.00,       25.00,        2.00,g
       28.00,       30.00,       25.00,       27.00,        2.00,g
       30.00,       28.00,       27.00,       29.00,        2.00,g
       28.00,       24.00,       29.00,       33.00,        2.00,g
       24.00,       20.00,       33.00,       37.00,        2.00,g
       20.00,       20.00,       37.00,       41.00,        2.00,g
       20.00,       17.50,       41.00,       43.50,        2.00,g
       14.00,       16.00,       21.00,       21.00,        3.00,DarkOrange
       30.00,       32.00,       27.00,       25.00,        3.00,DarkOrange
        6.00,        6.00,       27.00,       25.00,        3.00,DarkOrange
        6.00,        8.00,       25.00,       23.00,        3.00,DarkOrange
        8.00,       10.00,       23.00,       23.00,        3.00,DarkOrange
       10.00,       12.00,       23.00,       23.00,        3.00,DarkOrange
       12.00,       14.00,       23.00,       21.00,        3.00,DarkOrange
       16.00,       18.00,       21.00,       23.00,        3.00,DarkOrange
       18.00,       20.00,       23.00,       25.00,        3.00,DarkOrange
       20.00,       22.00,       25.00,       27.00,        3.00,DarkOrange
       22.00,       26.00,       27.00,       27.00,        3.00,DarkOrange
       26.00,       28.00,       27.00,       27.00,        3.00,DarkOrange
       28.00,       30.00,       27.00,       27.00,        3.00,DarkOrange
       32.00,       34.00,       25.00,       23.00,        3.00,DarkOrange
       34.00,       36.00,       23.00,       21.00,        3.00,DarkOrange
       36.00,       38.00,       21.00,       19.00,        3.00,DarkOrange
       38.00,       38.00,       19.00,       17.00,        3.00,DarkOrange
       38.00,       36.00,       17.00,       15.00,        3.00,DarkOrange
       36.00,       36.00,       15.00,       13.00,        3.00,DarkOrange
       36.00,       38.00,       13.00,       11.00,        3.00,DarkOrange
       26.00,       22.00,       23.00,       23.00,        4.00,DarkViolet
       24.00,       28.00,       33.00,       33.00,        4.00,DarkViolet
       20.00,       20.00,       25.00,       29.00,        4.00,DarkViolet
       22.00,       20.00,       23.00,       25.00,        4.00,DarkViolet
       20.00,       22.00,       29.00,       31.00,        4.00,DarkViolet
       22.00,       24.00,       31.00,       33.00,        4.00,DarkViolet
       28.00,       32.00,       33.00,       33.00,        4.00,DarkViolet
       32.00,       34.00,       33.00,       33.00,        4.00,DarkViolet
       34.00,       36.00,       33.00,       31.00,        4.00,DarkViolet
       36.00,       38.00,       31.00,       29.00,        4.00,DarkViolet
       26.00,       26.00,       23.00,       27.00,        5.00,r
       28.00,       30.00,       29.00,       31.00,        5.00,r
       26.00,       28.00,       27.00,       29.00,        5.00,r
       32.00,       34.00,       33.00,       35.00,        5.00,r
       26.00,       26.00,       15.00,       17.00,        5.00,r
       26.00,       26.00,       17.00,       19.00,        5.00,r
       26.00,       26.00,       19.00,       21.00,        5.00,r
       26.00,       26.00,       21.00,       23.00,        5.00,r
       30.00,       32.00,       31.00,       33.00,        5.00,r
       34.00,       36.00,       35.00,       37.00,        5.00,r
       36.00,       38.00,       37.00,       39.00,        5.00,r
       38.00,       40.00,       39.00,       41.00,        5.00,r
       40.00,       42.00,       41.00,       43.00,        5.00,r
       42.00,       44.00,       43.00,       45.00,        5.00,r
       44.00,       46.00,       45.00,       47.00,        5.00,r
       46.00,       46.00,       47.00,       49.00,        5.00,r
       46.00,       46.00,       49.00,       51.00,        5.00,r
       46.00,       46.00,       51.00,       53.00,        5.00,r
        4.00,        6.00,        0.00,        2.00,        1.00,Brown
        6.00,        8.00,        2.00,        4.00,        1.00,Brown
        8.00,        8.00,        4.00,        6.00,        1.00,Brown
        8.00,       10.00,        6.00,        8.00,        1.00,Brown
       10.00,       12.00,        8.00,       10.00,        1.00,Brown
       12.00,       12.00,       10.00,       12.00,        1.00,Brown
       12.00,       12.00,       12.00,       14.00,        1.00,Brown
       12.00,       14.00,       14.00,       16.00,        1.00,Brown
       14.00,       14.00,       16.00,       20.00,        1.00,Brown
       14.00,       14.00,       20.00,       24.00,        1.00,Brown
       14.00,       14.00,       24.00,       28.00,        1.00,Brown
       14.00,       14.00,       28.00,       30.00,        1.00,Brown
       14.00,       14.00,       30.00,       32.00,        1.00,Brown
       14.00,       14.00,       32.00,       34.00,        1.00,Brown
       14.00,       14.00,       34.00,       38.00,        1.00,Brown
       14.00,       16.00,       38.00,       40.00,        1.00,Brown
       16.00,       16.00,       40.00,       44.00,        1.00,Brown
       16.00,       18.00,       44.00,       46.00,        1.00,Brown
       18.00,       20.00,       46.00,       46.00,        1.00,Brown
       20.00,       22.00,       46.00,       46.00,        1.00,Brown
       22.00,       24.00,       46.00,       48.00,        1.00,Brown
       24.00,       26.00,       48.00,       50.00,        1.00,Brown
       26.00,       26.00,       50.00,       52.00,        1.00,Brown
       14.00,       17.00,       16.00,       19.00,        2.00,g
       18.00,       18.00,       46.00,       48.00,        2.00,g
        0.00,        2.00,       24.00,       22.00,        2.00,g
        2.00,        4.00,       22.00,       20.00,        2.00,g
        4.00,        6.00,       20.00,       18.00,        2.00,g
        6.00,        8.00,       18.00,       16.00,        2.00,g
        8.00,       10.00,       16.00,       16.00,        2.00,g
       10.00,       12.00,       16.00,       16.00,        2.00,g
       12.00,       14.00,       16.00,       16.00,        2.00,g
       17.00,       19.00,       19.00,       19.00,        2.00,g
       19.00,       23.00,       19.00,       23.00,        2.00,g
       23.00,       27.00,       23.00,       27.00,        2.00,g
       27.00,       29.00,       27.00,       27.00,        2.00,g
       29.00,       33.00,       27.00,       31.00,        2.00,g
       33.00,       30.00,       31.00,       34.00,        2.00,g
       30.00,       26.00,       34.00,       38.00,        2.00,g
       26.00,       24.00,       38.00,       40.00,        2.00,g
       24.00,       20.00,       40.00,       44.00,        2.00,g
       20.00,       18.00,       44.00,       46.00,        2.00,g
       14.00,       16.00,       24.00,       24.00,        3.00,DarkOrange
       33.00,       35.00,       31.00,       29.00,        3.00,DarkOrange
        6.00,        6.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        8.00,       28.00,       26.00,        3.00,DarkOrange
        8.00,       10.00,       26.00,       26.00,        3.00,DarkOrange
       10.00,       12.00,       26.00,       26.00,        3.00,DarkOrange
       12.00,       14.00,       26.00,       24.00,        3.00,DarkOrange
       16.00,       18.00,       24.00,       26.00,        3.00,DarkOrange
       18.00,       21.00,       26.00,       29.00,        3.00,DarkOrange
       21.00,       23.00,       29.00,       31.00,        3.00,DarkOrange
       23.00,       27.00,       31.00,       31.00,        3.00,DarkOrange
       27.00,       29.00,       31.00,       31.00,        3.00,DarkOrange
       29.00,       33.00,       31.00,       31.00,        3.00,DarkOrange
       35.00,       37.00,       29.00,       27.00,        3.00,DarkOrange
       37.00,       39.00,       27.00,       25.00,        3.00,DarkOrange
       39.00,       41.00,       25.00,       23.00,        3.00,DarkOrange
       41.00,       41.00,       23.00,       21.00,        3.00,DarkOrange
       41.00,       39.00,       21.00,       19.00,        3.00,DarkOrange
       39.00,       39.00,       19.00,       17.00,        3.00,DarkOrange
       39.00,       41.00,       17.00,       15.00,        3.00,DarkOrange
       27.00,       23.00,       27.00,       27.00,        4.00,DarkViolet
       26.00,       30.00,       38.00,       38.00,        4.00,DarkViolet
       21.00,       21.00,       29.00,       33.00,        4.00,DarkViolet
       23.00,       21.00,       27.00,       29.00,        4.00,DarkViolet
       21.00,       23.00,       33.00,       35.00,        4.00,DarkViolet
       23.00,       26.00,       35.00,       38.00,        4.00,DarkViolet
       30.00,       34.00,       38.00,       38.00,        4.00,DarkViolet
       34.00,       36.00,       38.00,       38.00,        4.00,DarkViolet
       36.00,       38.00,       38.00,       36.00,        4.00,DarkViolet
       38.00,       40.00,       36.00,       34.00,        4.00,DarkViolet
       27.00,       27.00,       27.00,       31.00,        5.00,r
       30.00,       32.00,       34.00,       36.00,        5.00,r
       27.00,       30.00,       31.00,       34.00,        5.00,r
       34.00,       36.00,       38.00,       40.00,        5.00,r
       29.00,       29.00,       19.00,       21.00,        5.00,r
       29.00,       29.00,       21.00,       23.00,        5.00,r
       29.00,       27.00,       23.00,       25.00,        5.00,r
       27.00,       27.00,       25.00,       27.00,        5.00,r
       32.00,       34.00,       36.00,       38.00,        5.00,r
       36.00,       38.00,       40.00,       42.00,        5.00,r
       38.00,       40.00,       42.00,       44.00,        5.00,r
       40.00,       42.00,       44.00,       46.00,        5.00,r
       42.00,       44.00,       46.00,       48.00,        5.00,r
       44.00,       46.00,       48.00,       50.00,        5.00,r
       46.00,       48.00,       50.00,       52.00,        5.00,r
       48.00,       48.00,       52.00,       54.00,        5.00,r
       48.00,       48.00,       54.00,       56.00,        5.00,r
       48.00,       48.00,       56.00,       58.00,        5.00,r
        2.00,        4.00,        0.00,        2.00,        1.00,Brown
        4.00,        6.00,        2.00,        4.00,        1.00,Brown
        6.00,        8.00,        4.00,        6.00,        1.00,Brown
        8.00,       10.00,        6.00,        8.00,        1.00,Brown
       10.00,       12.00,        8.00,       10.00,        1.00,Brown
       12.00,       12.00,       10.00,       12.00,        1.00,Brown
       12.00,       12.00,       12.00,       14.00,        1.00,Brown
       12.00,       14.00,       14.00,       16.00,        1.00,Brown
       14.00,       14.00,       16.00,       20.00,        1.00,Brown
       14.00,       14.00,       20.00,       24.00,        1.00,Brown
       14.00,       14.00,       24.00,       26.00,        1.00,Brown
       14.00,       14.00,       26.00,       30.00,        1.00,Brown
       14.00,       14.00,       30.00,       32.00,        1.00,Brown
       14.00,       14.00,       32.00,       36.00,        1.00,Brown
       14.00,       14.00,       36.00,       38.00,        1.00,Brown
       14.00,       16.00,       38.00,       40.00,        1.00,Brown
       16.00,       18.00,       40.00,       42.00,        1.00,Brown
       18.00,       20.00,       42.00,       44.00,        1.00,Brown
       20.00,       22.00,       44.00,       44.00,        1.00,Brown
       22.00,       24.00,       44.00,       44.00,        1.00,Brown
       24.00,       26.00,       44.00,       46.00,        1.00,Brown
       26.00,       28.00,       46.00,       48.00,        1.00,Brown
       28.00,       28.00,       48.00,       50.00,        1.00,Brown
       14.00,       18.00,       16.00,       20.00,        2.00,g
       20.00,       20.00,       44.00,       46.00,        2.00,g
        0.00,        2.00,       24.00,       22.00,        2.00,g
        2.00,        4.00,       22.00,       22.00,        2.00,g
        4.00,        6.00,       22.00,       20.00,        2.00,g
        6.00,        8.00,       20.00,       18.00,        2.00,g
        8.00,       10.00,       18.00,       18.00,        2.00,g
       10.00,       12.00,       18.00,       16.00,        2.00,g
       12.00,       14.00,       16.00,       16.00,        2.00,g
       18.00,       22.00,       20.00,       20.00,        2.00,g
       22.00,       22.00,       20.00,       22.00,        2.00,g
       22.00,       26.00,       22.00,       26.00,        2.00,g
       26.00,       28.00,       26.00,       26.00,        2.00,g
       28.00,       32.00,       26.00,       30.00,        2.00,g
       32.00,       29.00,       30.00,       33.00,        2.00,g
       29.00,       25.00,       33.00,       37.00,        2.00,g
       25.00,       22.00,       37.00,       40.00,        2.00,g
       22.00,       22.00,       40.00,       42.00,        2.00,g
       22.00,       20.00,       42.00,       44.00,        2.00,g
       14.00,       16.00,       24.00,       24.00,        3.00,DarkOrange
       32.00,       34.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        6.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        8.00,       28.00,       26.00,        3.00,DarkOrange
        8.00,       10.00,       26.00,       26.00,        3.00,DarkOrange
       10.00,       12.00,       26.00,       26.00,        3.00,DarkOrange
       12.00,       14.00,       26.00,       24.00,        3.00,DarkOrange
       16.00,       18.00,       24.00,       26.00,        3.00,DarkOrange
       18.00,       20.00,       26.00,       28.00,        3.00,DarkOrange
       20.00,       22.00,       28.00,       30.00,        3.00,DarkOrange
       22.00,       26.00,       30.00,       30.00,        3.00,DarkOrange
       26.00,       28.00,       30.00,       30.00,        3.00,DarkOrange
       28.00,       32.00,       30.00,       30.00,        3.00,DarkOrange
       34.00,       36.00,       28.00,       26.00,        3.00,DarkOrange
       36.00,       38.00,       26.00,       24.00,        3.00,DarkOrange
       38.00,       40.00,       24.00,       22.00,        3.00,DarkOrange
       40.00,       40.00,       22.00,       20.00,        3.00,DarkOrange
       40.00,       38.00,       20.00,       18.00,        3.00,DarkOrange
       38.00,       38.00,       18.00,       16.00,        3.00,DarkOrange
       38.00,       40.00,       16.00,       14.00,        3.00,DarkOrange
       26.00,       22.00,       26.00,       26.00,        4.00,DarkViolet
       25.00,       29.00,       37.00,       37.00,        4.00,DarkViolet
       20.00,       20.00,       28.00,       32.00,        4.00,DarkViolet
       22.00,       20.00,       26.00,       28.00,        4.00,DarkViolet
       20.00,       23.00,       32.00,       35.00,        4.00,DarkViolet
       23.00,       25.00,       35.00,       37.00,        4.00,DarkViolet
       29.00,       33.00,       37.00,       37.00,        4.00,DarkViolet
       33.00,       35.00,       37.00,       37.00,        4.00,DarkViolet
       35.00,       37.00,       37.00,       35.00,        4.00,DarkViolet
       37.00,       39.00,       35.00,       33.00,        4.00,DarkViolet
       26.00,       26.00,       26.00,       30.00,        5.00,r
       29.00,       31.00,       33.00,       35.00,        5.00,r
       26.00,       29.00,       30.00,       33.00,        5.00,r
       33.00,       35.00,       37.00,       39.00,        5.00,r
       26.00,       26.00,       18.00,       20.00,        5.00,r
       26.00,       26.00,       20.00,       22.00,        5.00,r
       26.00,       26.00,       22.00,       24.00,        5.00,r
       26.00,       26.00,       24.00,       26.00,        5.00,r
       31.00,       33.00,       35.00,       37.00,        5.00,r
       35.00,       37.00,       39.00,       41.00,        5.00,r
       37.00,       39.00,       41.00,       43.00,        5.00,r
       39.00,       41.00,       43.00,       45.00,        5.00,r
       41.00,       43.00,       45.00,       47.00,        5.00,r
       43.00,       45.00,       47.00,       49.00,        5.00,r
       45.00,       47.00,       49.00,       51.00,        5.00,r
       47.00,       47.00,       51.00,       53.00,        5.00,r
       47.00,       47.00,       53.00,       55.00,        5.00,r
       47.00,       47.00,       55.00,       57.00,        5.00,r
        4.00,        6.00,        0.00,        2.00,        1.00,Brown
        6.00,        8.00,        2.00,        4.00,        1.00,Brown
        8.00,        8.00,        4.00,        6.00,        1.00,Brown
        8.00,       10.00,        6.00,        8.00,        1.00,Brown
       10.00,       12.00,        8.00,       10.00,        1.00,Brown
       12.00,       12.00,       10.00,       12.00,        1.00,Brown
       12.00,       12.00,       12.00,       14.00,        1.00,Brown
       12.00,       14.00,       14.00,       16.00,        1.00,Brown
       14.00,       14.00,       16.00,       20.00,        1.00,Brown
       14.00,       14.00,       20.00,       24.00,        1.00,Brown
       14.00,       14.00,       24.00,       26.00,        1.00,Brown
       14.00,       14.00,       26.00,       30.00,        1.00,Brown
       14.00,       14.00,       30.00,       32.00,        1.00,Brown
       14.00,       14.00,       32.00,       34.00,        1.00,Brown
       14.00,       14.00,       34.00,       38.00,        1.00,Brown
       14.00,       16.00,       38.00,       40.00,        1.00,Brown
       16.00,       16.00,       40.00,       42.00,        1.00,Brown
       16.00,       19.00,       42.00,       45.00,        1.00,Brown
       19.00,       21.00,       45.00,       45.00,        1.00,Brown
       21.00,       23.00,       45.00,       45.00,        1.00,Brown
       23.00,       25.00,       45.00,       47.00,        1.00,Brown
       25.00,       27.00,       47.00,       49.00,        1.00,Brown
       27.00,       27.00,       49.00,       51.00,        1.00,Brown
       14.00,       18.00,       16.00,       20.00,        2.00,g
       19.00,       19.00,       45.00,       47.00,        2.00,g
        0.00,        2.00,       24.00,       22.00,        2.00,g
        2.00,        4.00,       22.00,       22.00,        2.00,g
        4.00,        6.00,       22.00,       20.00,        2.00,g
        6.00,        8.00,       20.00,       18.00,        2.00,g
        8.00,       10.00,       18.00,       18.00,        2.00,g
       10.00,       12.00,       18.00,       16.00,        2.00,g
       12.00,       14.00,       16.00,       16.00,        2.00,g
       18.00,       22.00,       20.00,       20.00,        2.00,g
       22.00,       22.00,       20.00,       22.00,        2.00,g
       22.00,       26.00,       22.00,       26.00,        2.00,g
       26.00,       28.00,       26.00,       28.00,        2.00,g
       28.00,       30.00,       28.00,       30.00,        2.00,g
       30.00,       28.00,       30.00,       32.00,        2.00,g
       28.00,       24.00,       32.00,       36.00,        2.00,g
       24.00,       21.00,       36.00,       39.00,        2.00,g
       21.00,       21.00,       39.00,       43.00,        2.00,g
       21.00,       19.00,       43.00,       45.00,        2.00,g
       14.00,       16.00,       24.00,       24.00,        3.00,DarkOrange
       30.00,       32.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        6.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        8.00,       28.00,       26.00,        3.00,DarkOrange
        8.00,       10.00,       26.00,       26.00,        3.00,DarkOrange
       10.00,       12.00,       26.00,       26.00,        3.00,DarkOrange
       12.00,       14.00,       26.00,       24.00,        3.00,DarkOrange
       16.00,       18.00,       24.00,       26.00,        3.00,DarkOrange
       18.00,       20.00,       26.00,       28.00,        3.00,DarkOrange
       20.00,       22.00,       28.00,       30.00,        3.00,DarkOrange
       22.00,       26.00,       30.00,       30.00,        3.00,DarkOrange
       26.00,       28.00,       30.00,       30.00,        3.00,DarkOrange
       28.00,       30.00,       30.00,       30.00,        3.00,DarkOrange
       32.00,       34.00,       28.00,       26.00,        3.00,DarkOrange
       34.00,       36.00,       26.00,       24.00,        3.00,DarkOrange
       36.00,       38.00,       24.00,       22.00,        3.00,DarkOrange
       38.00,       38.00,       22.00,       20.00,        3.00,DarkOrange
       38.00,       38.00,       20.00,       18.00,        3.00,DarkOrange
       38.00,       38.00,       18.00,       16.00,        3.00,DarkOrange
       38.00,       40.00,       16.00,       14.00,        3.00,DarkOrange
       26.00,       22.00,       26.00,       26.00,        4.00,DarkViolet
       24.00,       28.00,       36.00,       36.00,        4.00,DarkViolet
       20.00,       20.00,       28.00,       32.00,        4.00,DarkViolet
       22.00,       20.00,       26.00,       28.00,        4.00,DarkViolet
       20.00,       22.00,       32.00,       34.00,        4.00,DarkViolet
       22.00,       24.00,       34.00,       36.00,        4.00,DarkViolet
       28.00,       32.00,       36.00,       36.00,        4.00,DarkViolet
       32.00,       34.00,       36.00,       36.00,        4.00,DarkViolet
       34.00,       36.00,       36.00,       34.00,        4.00,DarkViolet
       36.00,       38.00,       34.00,       32.00,        4.00,DarkViolet
       26.00,       26.00,       26.00,       30.00,        5.00,r
       28.00,       30.00,       32.00,       34.00,        5.00,r
       26.00,       28.00,       30.00,       32.00,        5.00,r
       32.00,       34.00,       36.00,       38.00,        5.00,r
       28.00,       28.00,       18.00,       20.00,        5.00,r
       28.00,       28.00,       20.00,       22.00,        5.00,r
       28.00,       26.00,       22.00,       24.00,        5.00,r
       26.00,       26.00,       24.00,       26.00,        5.00,r
       30.00,       32.00,       34.00,       36.00,        5.00,r
       34.00,       36.00,       38.00,       40.00,        5.00,r
       36.00,       38.00,       40.00,       42.00,        5.00,r
       38.00,       40.00,       42.00,       44.00,        5.00,r
       40.00,       42.00,       44.00,       46.00,        5.00,r
       42.00,       44.00,       46.00,       48.00,        5.00,r
       44.00,       46.00,       48.00,       50.00,        5.00,r
       46.00,       46.00,       50.00,       52.00,        5.00,r
       46.00,       46.00,       52.00,       54.00,        5.00,r
       46.00,       46.00,       54.00,       56.00,        5.00,r
        4.00,        6.00,        0.00,        2.00,        1.00,Brown
        6.00,        8.00,        2.00,        4.00,        1.00,Brown
        8.00,        8.00,        4.00,        6.00,        1.00,Brown
        8.00,       10.00,        6.00,        8.00,        1.00,Brown
       10.00,       12.00,        8.00,       10.00,        1.00,Brown
       12.00,       12.00,       10.00,       12.00,        1.00,Brown
       12.00,       12.00,       12.00,       14.00,        1.00,Brown
       12.00,       14.00,       14.00,       16.00,        1.00,Brown
       14.00,       14.00,       16.00,       20.00,        1.00,Brown
       14.00,       14.00,       20.00,       24.00,        1.00,Brown
       14.00,       14.00,       24.00,       26.00,        1.00,Brown
       14.00,       14.00,       26.00,       28.00,        1.00,Brown
       14.00,       14.00,       28.00,       30.00,        1.00,Brown
       14.00,       14.00,       30.00,       32.00,        1.00,Brown
       14.00,       14.00,       32.00,       36.00,        1.00,Brown
       14.00,       17.00,       36.00,       39.00,        1.00,Brown
       17.00,       17.00,       39.00,       43.00,        1.00,Brown
       17.00,       19.00,       43.00,       45.00,        1.00,Brown
       19.00,       21.00,       45.00,       45.00,        1.00,Brown
       21.00,       23.00,       45.00,       45.00,        1.00,Brown
       23.00,       25.00,       45.00,       47.00,        1.00,Brown
       25.00,       27.00,       47.00,       49.00,        1.00,Brown
       27.00,       27.00,       49.00,       51.00,        1.00,Brown
       14.00,       18.00,       16.00,       20.00,        2.00,g
       19.00,       19.00,       45.00,       47.00,        2.00,g
        0.00,        2.00,       26.00,       24.00,        2.00,g
        2.00,        4.00,       24.00,       24.00,        2.00,g
        4.00,        6.00,       24.00,       22.00,        2.00,g
        6.00,        8.00,       22.00,       20.00,        2.00,g
        8.00,       10.00,       20.00,       18.00,        2.00,g
       10.00,       12.00,       18.00,       16.00,        2.00,g
       12.00,       14.00,       16.00,       16.00,        2.00,g
       18.00,       22.00,       20.00,       20.00,        2.00,g
       22.00,       22.00,       20.00,       22.00,        2.00,g
       22.00,       26.00,       22.00,       26.00,        2.00,g
       26.00,       28.00,       26.00,       26.00,        2.00,g
       28.00,       32.00,       26.00,       30.00,        2.00,g
       32.00,       29.00,       30.00,       33.00,        2.00,g
       29.00,       25.00,       33.00,       37.00,        2.00,g
       25.00,       21.00,       37.00,       41.00,        2.00,g
       21.00,       21.00,       41.00,       43.00,        2.00,g
       21.00,       19.00,       43.00,       45.00,        2.00,g
       14.00,       16.00,       24.00,       24.00,        3.00,DarkOrange
       32.00,       34.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        6.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        8.00,       28.00,       26.00,        3.00,DarkOrange
        8.00,       10.00,       26.00,       26.00,        3.00,DarkOrange
       10.00,       12.00,       26.00,       26.00,        3.00,DarkOrange
       12.00,       14.00,       26.00,       24.00,        3.00,DarkOrange
       16.00,       18.00,       24.00,       26.00,        3.00,DarkOrange
       18.00,       20.00,       26.00,       28.00,        3.00,DarkOrange
       20.00,       22.00,       28.00,       30.00,        3.00,DarkOrange
       22.00,       26.00,       30.00,       30.00,        3.00,DarkOrange
       26.00,       28.00,       30.00,       30.00,        3.00,DarkOrange
       28.00,       32.00,       30.00,       30.00,        3.00,DarkOrange
       34.00,       36.00,       28.00,       26.00,        3.00,DarkOrange
       36.00,       38.00,       26.00,       24.00,        3.00,DarkOrange
       38.00,       40.00,       24.00,       22.00,        3.00,DarkOrange
       40.00,       40.00,       22.00,       20.00,        3.00,DarkOrange
       40.00,       38.00,       20.00,       18.00,        3.00,DarkOrange
       38.00,       38.00,       18.00,       16.00,        3.00,DarkOrange
       38.00,       40.00,       16.00,       14.00,        3.00,DarkOrange
       26.00,       22.00,       26.00,       26.00,        4.00,DarkViolet
       25.00,       29.00,       37.00,       37.00,        4.00,DarkViolet
       20.00,       20.00,       28.00,       32.00,        4.00,DarkViolet
       22.00,       20.00,       26.00,       28.00,        4.00,DarkViolet
       20.00,       22.00,       32.00,       34.00,        4.00,DarkViolet
       22.00,       25.00,       34.00,       37.00,        4.00,DarkViolet
       29.00,       33.00,       37.00,       37.00,        4.00,DarkViolet
       33.00,       35.00,       37.00,       37.00,        4.00,DarkViolet
       35.00,       37.00,       37.00,       35.00,        4.00,DarkViolet
       37.00,       39.00,       35.00,       33.00,        4.00,DarkViolet
       26.00,       26.00,       26.00,       30.00,        5.00,r
       29.00,       31.00,       33.00,       35.00,        5.00,r
       26.00,       29.00,       30.00,       33.00,        5.00,r
       33.00,       35.00,       37.00,       39.00,        5.00,r
       28.00,       28.00,       18.00,       20.00,        5.00,r
       28.00,       28.00,       20.00,       22.00,        5.00,r
       28.00,       26.00,       22.00,       24.00,        5.00,r
       26.00,       26.00,       24.00,       26.00,        5.00,r
       31.00,       33.00,       35.00,       37.00,        5.00,r
       35.00,       37.00,       39.00,       41.00,        5.00,r
       37.00,       39.00,       41.00,       43.00,        5.00,r
       39.00,       41.00,       43.00,       45.00,        5.00,r
       41.00,       43.00,       45.00,       47.00,        5.00,r
       43.00,       45.00,       47.00,       49.00,        5.00,r
       45.00,       47.00,       49.00,       51.00,        5.00,r
       47.00,       47.00,       51.00,       53.00,        5.00,r
       47.00,       47.00,       53.00,       55.00,        5.00,r
       47.00,       47.00,       55.00,       57.00,        5.00,r
        4.00,        6.00,        0.00,        2.00,        1.00,Brown
        6.00,        8.00,        2.00,        4.00,        1.00,Brown
        8.00,        8.00,        4.00,        6.00,        1.00,Brown
        8.00,       10.00,        6.00,        8.00,        1.00,Brown
       10.00,       12.00,        8.00,       10.00,        1.00,Brown
       12.00,       12.00,       10.00,       12.00,        1.00,Brown
       12.00,       12.00,       12.00,       14.00,        1.00,Brown
       12.00,       14.00,       14.00,       16.00,        1.00,Brown
       14.00,       14.00,       16.00,       20.00,        1.00,Brown
       14.00,       14.00,       20.00,       24.00,        1.00,Brown
       14.00,       14.00,       24.00,       26.00,        1.00,Brown
       14.00,       14.00,       26.00,       28.00,        1.00,Brown
       14.00,       14.00,       28.00,       30.00,        1.00,Brown
       14.00,       14.00,       30.00,       32.00,        1.00,Brown
       14.00,       14.00,       32.00,       34.00,        1.00,Brown
       14.00,       17.00,       34.00,       37.00,        1.00,Brown
       17.00,       17.00,       37.00,       39.00,        1.00,Brown
       17.00,       21.00,       39.00,       43.00,        1.00,Brown
       21.00,       23.00,       43.00,       43.00,        1.00,Brown
       23.00,       25.00,       43.00,       43.00,        1.00,Brown
       25.00,       27.00,       43.00,       45.00,        1.00,Brown
       27.00,       29.00,       45.00,       47.00,        1.00,Brown
       29.00,       29.00,       47.00,       49.00,        1.00,Brown
       14.00,       18.00,       16.00,       20.00,        2.00,g
       21.00,       21.00,       43.00,       45.00,        2.00,g
        0.00,        2.00,       24.00,       22.00,        2.00,g
        2.00,        4.00,       22.00,       22.00,        2.00,g
        4.00,        6.00,       22.00,       20.00,        2.00,g
        6.00,        8.00,       20.00,       18.00,        2.00,g
        8.00,       10.00,       18.00,       18.00,        2.00,g
       10.00,       12.00,       18.00,       16.00,        2.00,g
       12.00,       14.00,       16.00,       16.00,        2.00,g
       18.00,       22.00,       20.00,       20.00,        2.00,g
       22.00,       22.00,       20.00,       22.00,        2.00,g
       22.00,       26.00,       22.00,       26.00,        2.00,g
       26.00,       28.00,       26.00,       26.00,        2.00,g
       28.00,       32.00,       26.00,       30.00,        2.00,g
       32.00,       29.00,       30.00,       33.00,        2.00,g
       29.00,       25.00,       33.00,       37.00,        2.00,g
       25.00,       23.00,       37.00,       39.00,        2.00,g
       23.00,       23.00,       39.00,       41.00,        2.00,g
       23.00,       21.00,       41.00,       43.00,        2.00,g
       14.00,       16.00,       24.00,       24.00,        3.00,DarkOrange
       32.00,       34.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        6.00,       30.00,       28.00,        3.00,DarkOrange
        6.00,        8.00,       28.00,       26.00,        3.00,DarkOrange
        8.00,       10.00,       26.00,       26.00,        3.00,DarkOrange
       10.00,       12.00,       26.00,       26.00,        3.00,DarkOrange
       12.00,       14.00,       26.00,       24.00,        3.00,DarkOrange
       16.00,       18.00,       24.00,       26.00,        3.00,DarkOrange
       18.00,       20.00,       26.00,       28.00,        3.00,DarkOrange
       20.00,       22.00,       28.00,       30.00,        3.00,DarkOrange
       22.00,       26.00,       30.00,       30.00,        3.00,DarkOrange
